year,date,count
2013,2013-01-04,892
2013,2013-01-05,646
2013,2013-01-06,500
2013,2013-01-07,835
2013,2013-01-08,1187
2013,2013-01-09,931
2013,2013-01-10,1322
2013,2013-01-11,1575
2013,2013-01-12,1084
2013,2013-01-13,728
2013,2013-01-14,1202
2013,2013-01-15,1030
2013,2013-01-16,1075
2013,2013-01-17,1001
2013,2013-01-18,1118
2013,2013-01-19,926
2013,2013-01-20,505
2013,2013-01-21,1230
2013,2013-01-22,1107
2013,2013-01-23,1095
2013,2013-01-24,1033
2013,2013-01-25,1170
2013,2013-01-26,741
2013,2013-01-27,527
2013,2013-01-28,1115
2013,2013-01-29,1093
2013,2013-01-30,1400
2013,2013-01-31,1465
2013,2013-02-01,1293
2013,2013-02-02,1110
2013,2013-02-03,737
2013,2013-02-04,1194
2013,2013-02-05,1303
2013,2013-02-06,1272
2013,2013-02-07,1567
2013,2013-02-08,1378
2013,2013-02-09,808
2013,2013-02-10,520
2013,2013-02-11,1099
2013,2013-02-12,1217
2013,2013-02-13,1221
2013,2013-02-14,1069
2013,2013-02-15,1049
2013,2013-02-16,798
2013,2013-02-17,496
2013,2013-02-18,1003
2013,2013-02-19,1767
2013,2013-02-20,1511
2013,2013-02-21,954
2013,2013-02-22,1283
2013,2013-02-23,877
2013,2013-02-24,507
2013,2013-02-25,895
2013,2013-02-26,849
2013,2013-02-27,872
2013,2013-02-28,998
2013,2013-03-01,1180
2013,2013-03-02,795
2013,2013-03-03,465
2013,2013-03-04,1056
2013,2013-03-05,1046
2013,2013-03-06,933
2013,2013-03-07,964
2013,2013-03-08,1551
2013,2013-03-09,849
2013,2013-03-10,809
2013,2013-03-11,1431
2013,2013-03-12,1100
2013,2013-03-13,1311
2013,2013-03-14,1310
2013,2013-03-15,1240
2013,2013-03-16,809
2013,2013-03-17,476
2013,2013-03-18,964
2013,2013-03-19,1735
2013,2013-03-20,1215
2013,2013-03-21,1120
2013,2013-03-22,1369
2013,2013-03-23,753
2013,2013-03-24,473
2013,2013-03-25,996
2013,2013-03-26,1011
2013,2013-03-27,1050
2013,2013-03-28,1025
2013,2013-03-29,1502
2013,2013-03-30,678
2013,2013-03-31,738
2013,2013-04-01,621
2013,2013-04-02,986
2013,2013-04-03,1144
2013,2013-04-04,1028
2013,2013-04-05,1069
2013,2013-04-06,716
2013,2013-04-07,498
2013,2013-04-08,1104
2013,2013-04-09,923
2013,2013-04-10,936
2013,2013-04-11,1020
2013,2013-04-12,1243
2013,2013-04-13,1018
2013,2013-04-14,643
2013,2013-04-15,1068
2013,2013-04-16,1120
2013,2013-04-17,1033
2013,2013-04-18,1064
2013,2013-04-19,1200
2013,2013-04-20,768
2013,2013-04-21,708
2013,2013-04-22,1123
2013,2013-04-23,1021
2013,2013-04-24,1063
2013,2013-04-25,1017
2013,2013-04-26,1325
2013,2013-04-27,853
2013,2013-04-28,614
2013,2013-04-29,984
2013,2013-04-30,1095
2013,2013-05-01,505
2013,2013-05-02,973
2013,2013-05-03,524
2013,2013-05-04,770
2013,2013-05-05,712
2013,2013-05-06,1051
2013,2013-05-07,1012
2013,2013-05-08,1105
2013,2013-05-09,1173
2013,2013-05-10,1370
2013,2013-05-11,1041
2013,2013-05-12,745
2013,2013-05-13,1225
2013,2013-05-14,1092
2013,2013-05-15,1168
2013,2013-05-16,1228
2013,2013-05-17,1342
2013,2013-05-18,1034
2013,2013-05-19,762
2013,2013-05-20,1268
2013,2013-05-21,1119
2013,2013-05-22,1111
2013,2013-05-23,982
2013,2013-05-24,1283
2013,2013-05-25,952
2013,2013-05-26,699
2013,2013-05-27,1135
2013,2013-05-28,1358
2013,2013-05-29,1477
2013,2013-05-30,558
2013,2013-05-31,1139
2013,2013-06-01,979
2013,2013-06-02,735
2013,2013-06-03,1175
2013,2013-06-04,1148
2013,2013-06-05,1064
2013,2013-06-06,1077
2013,2013-06-07,1265
2013,2013-06-08,971
2013,2013-06-09,809
2013,2013-06-10,1261
2013,2013-06-11,1270
2013,2013-06-12,1206
2013,2013-06-13,1342
2013,2013-06-14,1292
2013,2013-06-15,955
2013,2013-06-16,760
2013,2013-06-17,1215
2013,2013-06-18,1185
2013,2013-06-19,1241
2013,2013-06-20,1249
2013,2013-06-21,1426
2013,2013-06-22,987
2013,2013-06-23,801
2013,2013-06-24,1210
2013,2013-06-25,1415
2013,2013-06-26,1308
2013,2013-06-27,998
2013,2013-06-28,1431
2013,2013-06-29,950
2013,2013-06-30,717
2013,2013-07-01,1057
2013,2013-07-02,1186
2013,2013-07-03,1056
2013,2013-07-04,1084
2013,2013-07-05,1268
2013,2013-07-06,945
2013,2013-07-07,843
2013,2013-07-08,1184
2013,2013-07-09,1119
2013,2013-07-10,1094
2013,2013-07-11,1133
2013,2013-07-12,1507
2013,2013-07-13,1165
2013,2013-07-14,747
2013,2013-07-15,1191
2013,2013-07-16,1039
2013,2013-07-17,997
2013,2013-07-18,1063
2013,2013-07-19,1188
2013,2013-07-20,951
2013,2013-07-21,871
2013,2013-07-22,1121
2013,2013-07-23,1116
2013,2013-07-24,971
2013,2013-07-25,1047
2013,2013-07-26,1238
2013,2013-07-27,910
2013,2013-07-28,736
2013,2013-07-29,1134
2013,2013-07-30,1105
2013,2013-07-31,1125
2013,2013-08-01,1106
2013,2013-08-02,1262
2013,2013-08-03,1046
2013,2013-08-04,759
2013,2013-08-05,1112
2013,2013-08-06,1127
2013,2013-08-07,1098
2013,2013-08-08,1060
2013,2013-08-09,1280
2013,2013-08-10,1147
2013,2013-08-11,723
2013,2013-08-12,1107
2013,2013-08-13,1246
2013,2013-08-14,1308
2013,2013-08-15,658
2013,2013-08-16,1012
2013,2013-08-17,872
2013,2013-08-18,773
2013,2013-08-19,1067
2013,2013-08-20,1092
2013,2013-08-21,1106
2013,2013-08-22,979
2013,2013-08-23,1088
2013,2013-08-24,876
2013,2013-08-25,780
2013,2013-08-26,1074
2013,2013-08-27,989
2013,2013-08-28,1019
2013,2013-08-29,1131
2013,2013-08-30,1263
2013,2013-08-31,893
2013,2013-09-01,806
2013,2013-09-02,1366
2013,2013-09-03,1310
2013,2013-09-04,1113
2013,2013-09-05,1181
2013,2013-09-06,1445
2013,2013-09-07,1146
2013,2013-09-08,785
2013,2013-09-09,1413
2013,2013-09-10,1266
2013,2013-09-11,1465
2013,2013-09-12,1244
2013,2013-09-13,1530
2013,2013-09-14,992
2013,2013-09-15,780
2013,2013-09-16,1242
2013,2013-09-17,1413
2013,2013-09-18,1179
2013,2013-09-19,1131
2013,2013-09-20,1274
2013,2013-09-21,951
2013,2013-09-22,613
2013,2013-09-23,1356
2013,2013-09-24,1268
2013,2013-09-25,1132
2013,2013-09-26,1444
2013,2013-09-27,1472
2013,2013-09-28,1030
2013,2013-09-29,746
2013,2013-09-30,1314
2013,2013-10-01,1105
2013,2013-10-02,1134
2013,2013-10-03,1258
2013,2013-10-04,1597
2013,2013-10-05,1078
2013,2013-10-06,652
2013,2013-10-07,1089
2013,2013-10-08,1051
2013,2013-10-09,1128
2013,2013-10-10,1144
2013,2013-10-11,1412
2013,2013-10-12,984
2013,2013-10-13,931
2013,2013-10-14,1200
2013,2013-10-15,1135
2013,2013-10-16,1345
2013,2013-10-17,1170
2013,2013-10-18,1623
2013,2013-10-19,997
2013,2013-10-20,719
2013,2013-10-21,1296
2013,2013-10-22,1258
2013,2013-10-23,1205
2013,2013-10-24,1362
2013,2013-10-25,1383
2013,2013-10-26,1064
2013,2013-10-27,832
2013,2013-10-28,1215
2013,2013-10-29,1110
2013,2013-10-30,1308
2013,2013-10-31,1737
2013,2013-11-01,734
2013,2013-11-02,974
2013,2013-11-03,898
2013,2013-11-04,1148
2013,2013-11-05,1213
2013,2013-11-06,1323
2013,2013-11-07,1305
2013,2013-11-08,1558
2013,2013-11-09,1063
2013,2013-11-10,724
2013,2013-11-11,490
2013,2013-11-12,1159
2013,2013-11-13,1254
2013,2013-11-14,1083
2013,2013-11-15,1134
2013,2013-11-16,839
2013,2013-11-17,694
2013,2013-11-18,1033
2013,2013-11-19,1017
2013,2013-11-20,1345
2013,2013-11-21,1216
2013,2013-11-22,1351
2013,2013-11-23,940
2013,2013-11-24,756
2013,2013-11-25,1316
2013,2013-11-26,1169
2013,2013-11-27,1093
2013,2013-11-28,1252
2013,2013-11-29,1389
2013,2013-11-30,1114
2013,2013-12-01,657
2013,2013-12-02,1376
2013,2013-12-03,1137
2013,2013-12-04,1134
2013,2013-12-05,1305
2013,2013-12-06,2226
2013,2013-12-07,1042
2013,2013-12-08,624
2013,2013-12-09,1316
2013,2013-12-10,1144
2013,2013-12-11,1198
2013,2013-12-12,1292
2013,2013-12-13,1579
2013,2013-12-14,1036
2013,2013-12-15,787
2013,2013-12-16,1419
2013,2013-12-17,1375
2013,2013-12-18,1253
2013,2013-12-19,1278
2013,2013-12-20,1645
2013,2013-12-21,1469
2013,2013-12-22,919
2013,2013-12-23,1690
2013,2013-12-24,1032
2013,2013-12-25,428
2013,2013-12-26,404
2013,2013-12-27,926
2013,2013-12-28,846
2013,2013-12-29,494
2013,2013-12-30,1076
2013,2013-12-31,1048
2014,2014-01-01,416
2014,2014-01-02,870
2014,2014-01-03,1183
2014,2014-01-04,869
2014,2014-01-05,545
2014,2014-01-06,455
2014,2014-01-07,987
2014,2014-01-08,986
2014,2014-01-09,1018
2014,2014-01-10,1066
2014,2014-01-11,682
2014,2014-01-12,604
2014,2014-01-13,995
2014,2014-01-14,1061
2014,2014-01-15,1223
2014,2014-01-16,991
2014,2014-01-17,1267
2014,2014-01-18,840
2014,2014-01-19,677
2014,2014-01-20,1377
2014,2014-01-21,1149
2014,2014-01-22,936
2014,2014-01-23,1032
2014,2014-01-24,1259
2014,2014-01-25,863
2014,2014-01-26,612
2014,2014-01-27,1112
2014,2014-01-28,1016
2014,2014-01-29,1004
2014,2014-01-30,1062
2014,2014-01-31,1324
2014,2014-02-01,838
2014,2014-02-02,519
2014,2014-02-03,1048
2014,2014-02-04,1053
2014,2014-02-05,1107
2014,2014-02-06,1005
2014,2014-02-07,1119
2014,2014-02-08,943
2014,2014-02-09,539
2014,2014-02-10,1176
2014,2014-02-11,997
2014,2014-02-12,1143
2014,2014-02-13,1152
2014,2014-02-14,1272
2014,2014-02-15,771
2014,2014-02-16,543
2014,2014-02-17,1124
2014,2014-02-18,893
2014,2014-02-19,837
2014,2014-02-20,883
2014,2014-02-21,1054
2014,2014-02-22,757
2014,2014-02-23,563
2014,2014-02-24,900
2014,2014-02-25,872
2014,2014-02-26,827
2014,2014-02-27,876
2014,2014-02-28,955
2014,2014-03-01,808
2014,2014-03-02,511
2014,2014-03-03,791
2014,2014-03-04,868
2014,2014-03-05,797
2014,2014-03-06,791
2014,2014-03-07,926
2014,2014-03-08,783
2014,2014-03-09,607
2014,2014-03-10,1072
2014,2014-03-11,1064
2014,2014-03-12,1053
2014,2014-03-13,1060
2014,2014-03-14,1205
2014,2014-03-15,1232
2014,2014-03-16,814
2014,2014-03-17,1056
2014,2014-03-18,864
2014,2014-03-19,1060
2014,2014-03-20,1021
2014,2014-03-21,1234
2014,2014-03-22,797
2014,2014-03-23,704
2014,2014-03-24,1184
2014,2014-03-25,1203
2014,2014-03-26,1058
2014,2014-03-27,952
2014,2014-03-28,1081
2014,2014-03-29,910
2014,2014-03-30,689
2014,2014-03-31,1056
2014,2014-04-01,976
2014,2014-04-02,1133
2014,2014-04-03,1096
2014,2014-04-04,1260
2014,2014-04-05,763
2014,2014-04-06,646
2014,2014-04-07,1057
2014,2014-04-08,1200
2014,2014-04-09,1207
2014,2014-04-10,1347
2014,2014-04-11,1237
2014,2014-04-12,904
2014,2014-04-13,660
2014,2014-04-14,1525
2014,2014-04-15,1375
2014,2014-04-16,1192
2014,2014-04-17,1293
2014,2014-04-18,1265
2014,2014-04-19,845
2014,2014-04-20,473
2014,2014-04-21,566
2014,2014-04-22,1066
2014,2014-04-23,1098
2014,2014-04-24,1097
2014,2014-04-25,1258
2014,2014-04-26,995
2014,2014-04-27,589
2014,2014-04-28,1060
2014,2014-04-29,1144
2014,2014-04-30,1413
2014,2014-05-01,645
2014,2014-05-02,891
2014,2014-05-03,569
2014,2014-05-04,651
2014,2014-05-05,1066
2014,2014-05-06,1040
2014,2014-05-07,1084
2014,2014-05-08,1152
2014,2014-05-09,1377
2014,2014-05-10,986
2014,2014-05-11,696
2014,2014-05-12,1317
2014,2014-05-13,1152
2014,2014-05-14,1313
2014,2014-05-15,1180
2014,2014-05-16,1456
2014,2014-05-17,1092
2014,2014-05-18,671
2014,2014-05-19,1091
2014,2014-05-20,1189
2014,2014-05-21,1162
2014,2014-05-22,1216
2014,2014-05-23,1449
2014,2014-05-24,1139
2014,2014-05-25,751
2014,2014-05-26,1296
2014,2014-05-27,1192
2014,2014-05-28,1147
2014,2014-05-29,1219
2014,2014-05-30,1218
2014,2014-05-31,889
2014,2014-06-01,692
2014,2014-06-02,1235
2014,2014-06-03,1059
2014,2014-06-04,1042
2014,2014-06-05,1122
2014,2014-06-06,1432
2014,2014-06-07,971
2014,2014-06-08,760
2014,2014-06-09,1297
2014,2014-06-10,1276
2014,2014-06-11,1198
2014,2014-06-12,1168
2014,2014-06-13,1427
2014,2014-06-14,1122
2014,2014-06-15,589
2014,2014-06-16,1151
2014,2014-06-17,1169
2014,2014-06-18,1441
2014,2014-06-19,487
2014,2014-06-20,1005
2014,2014-06-21,728
2014,2014-06-22,821
2014,2014-06-23,1097
2014,2014-06-24,1087
2014,2014-06-25,1110
2014,2014-06-26,1214
2014,2014-06-27,1353
2014,2014-06-28,1006
2014,2014-06-29,782
2014,2014-06-30,1504
2014,2014-07-01,1125
2014,2014-07-02,1125
2014,2014-07-03,1071
2014,2014-07-04,1303
2014,2014-07-05,861
2014,2014-07-06,736
2014,2014-07-07,1178
2014,2014-07-08,1061
2014,2014-07-09,1232
2014,2014-07-10,1116
2014,2014-07-11,1239
2014,2014-07-12,1113
2014,2014-07-13,697
2014,2014-07-14,1175
2014,2014-07-15,1064
2014,2014-07-16,1014
2014,2014-07-17,1049
2014,2014-07-18,1175
2014,2014-07-19,947
2014,2014-07-20,753
2014,2014-07-21,1004
2014,2014-07-22,1073
2014,2014-07-23,1124
2014,2014-07-24,1376
2014,2014-07-25,1161
2014,2014-07-26,922
2014,2014-07-27,705
2014,2014-07-28,1071
2014,2014-07-29,979
2014,2014-07-30,994
2014,2014-07-31,1099
2014,2014-08-01,1205
2014,2014-08-02,908
2014,2014-08-03,845
2014,2014-08-04,1110
2014,2014-08-05,1053
2014,2014-08-06,1016
2014,2014-08-07,1022
2014,2014-08-08,1375
2014,2014-08-09,916
2014,2014-08-10,738
2014,2014-08-11,1214
2014,2014-08-12,1069
2014,2014-08-13,1035
2014,2014-08-14,1322
2014,2014-08-15,639
2014,2014-08-16,951
2014,2014-08-17,617
2014,2014-08-18,989
2014,2014-08-19,1002
2014,2014-08-20,1024
2014,2014-08-21,1091
2014,2014-08-22,1145
2014,2014-08-23,896
2014,2014-08-24,864
2014,2014-08-25,1109
2014,2014-08-26,1403
2014,2014-08-27,1172
2014,2014-08-28,1194
2014,2014-08-29,1203
2014,2014-08-30,960
2014,2014-08-31,857
2014,2014-09-01,1128
2014,2014-09-02,1144
2014,2014-09-03,1117
2014,2014-09-04,1242
2014,2014-09-05,1340
2014,2014-09-06,960
2014,2014-09-07,721
2014,2014-09-08,1221
2014,2014-09-09,1183
2014,2014-09-10,1173
2014,2014-09-11,1285
2014,2014-09-12,1322
2014,2014-09-13,889
2014,2014-09-14,789
2014,2014-09-15,1159
2014,2014-09-16,1170
2014,2014-09-17,1196
2014,2014-09-18,1149
2014,2014-09-19,1251
2014,2014-09-20,1037
2014,2014-09-21,797
2014,2014-09-22,1301
2014,2014-09-23,1253
2014,2014-09-24,1159
2014,2014-09-25,1076
2014,2014-09-26,1332
2014,2014-09-27,1075
2014,2014-09-28,744
2014,2014-09-29,1214
2014,2014-09-30,1074
2014,2014-10-01,1062
2014,2014-10-02,1119
2014,2014-10-03,1360
2014,2014-10-04,1027
2014,2014-10-05,719
2014,2014-10-06,1153
2014,2014-10-07,1069
2014,2014-10-08,1112
2014,2014-10-09,1265
2014,2014-10-10,1465
2014,2014-10-11,1042
2014,2014-10-12,654
2014,2014-10-13,1120
2014,2014-10-14,1521
2014,2014-10-15,1261
2014,2014-10-16,1197
2014,2014-10-17,1485
2014,2014-10-18,859
2014,2014-10-19,806
2014,2014-10-20,1330
2014,2014-10-21,1204
2014,2014-10-22,1407
2014,2014-10-23,1161
2014,2014-10-24,1307
2014,2014-10-25,903
2014,2014-10-26,677
2014,2014-10-27,1156
2014,2014-10-28,1329
2014,2014-10-29,1294
2014,2014-10-30,1241
2014,2014-10-31,1424
2014,2014-11-01,810
2014,2014-11-02,711
2014,2014-11-03,1085
2014,2014-11-04,1161
2014,2014-11-05,1164
2014,2014-11-06,1114
2014,2014-11-07,1781
2014,2014-11-08,1185
2014,2014-11-09,664
2014,2014-11-10,1058
2014,2014-11-11,547
2014,2014-11-12,1131
2014,2014-11-13,988
2014,2014-11-14,1209
2014,2014-11-15,746
2014,2014-11-16,692
2014,2014-11-17,1237
2014,2014-11-18,1258
2014,2014-11-19,1271
2014,2014-11-20,1277
2014,2014-11-21,1306
2014,2014-11-22,759
2014,2014-11-23,546
2014,2014-11-24,1247
2014,2014-11-25,1259
2014,2014-11-26,1053
2014,2014-11-27,1065
2014,2014-11-28,1097
2014,2014-11-29,749
2014,2014-11-30,517
2014,2014-12-01,1032
2014,2014-12-02,1092
2014,2014-12-03,1059
2014,2014-12-04,1171
2014,2014-12-05,1365
2014,2014-12-06,1081
2014,2014-12-07,662
2014,2014-12-08,1379
2014,2014-12-09,1320
2014,2014-12-10,1380
2014,2014-12-11,1341
2014,2014-12-12,1747
2014,2014-12-13,942
2014,2014-12-14,881
2014,2014-12-15,1390
2014,2014-12-16,1411
2014,2014-12-17,1295
2014,2014-12-18,1491
2014,2014-12-19,2059
2014,2014-12-20,1126
2014,2014-12-21,882
2014,2014-12-22,2164
2014,2014-12-23,1706
2014,2014-12-24,1041
2014,2014-12-25,560
2014,2014-12-26,719
2014,2014-12-27,732
2014,2014-12-28,572
2014,2014-12-29,1024
2014,2014-12-30,1123
2014,2014-12-31,948
2015,2015-01-01,472
2015,2015-01-02,794
2015,2015-01-03,654
2015,2015-01-04,785
2015,2015-01-05,1258
2015,2015-01-06,465
2015,2015-01-07,1006
2015,2015-01-08,1071
2015,2015-01-09,1435
2015,2015-01-10,1035
2015,2015-01-11,557
2015,2015-01-12,1258
2015,2015-01-13,1004
2015,2015-01-14,987
2015,2015-01-15,1281
2015,2015-01-16,1179
2015,2015-01-17,817
2015,2015-01-18,646
2015,2015-01-19,1082
2015,2015-01-20,1023
2015,2015-01-21,1029
2015,2015-01-22,1080
2015,2015-01-23,1119
2015,2015-01-24,919
2015,2015-01-25,850
2015,2015-01-26,995
2015,2015-01-27,1242
2015,2015-01-28,964
2015,2015-01-29,1201
2015,2015-01-30,1303
2015,2015-01-31,1008
2015,2015-02-01,663
2015,2015-02-02,1121
2015,2015-02-03,1209
2015,2015-02-04,1209
2015,2015-02-05,1078
2015,2015-02-06,1060
2015,2015-02-07,913
2015,2015-02-08,932
2015,2015-02-09,1483
2015,2015-02-10,1051
2015,2015-02-11,958
2015,2015-02-12,1121
2015,2015-02-13,1414
2015,2015-02-14,973
2015,2015-02-15,658
2015,2015-02-16,812
2015,2015-02-17,999
2015,2015-02-18,905
2015,2015-02-19,959
2015,2015-02-20,1143
2015,2015-02-21,717
2015,2015-02-22,496
2015,2015-02-23,938
2015,2015-02-24,928
2015,2015-02-25,968
2015,2015-02-26,972
2015,2015-02-27,1037
2015,2015-02-28,672
2015,2015-03-01,554
2015,2015-03-02,1299
2015,2015-03-03,1144
2015,2015-03-04,1233
2015,2015-03-05,1004
2015,2015-03-06,1213
2015,2015-03-07,812
2015,2015-03-08,656
2015,2015-03-09,1023
2015,2015-03-10,1087
2015,2015-03-11,1022
2015,2015-03-12,956
2015,2015-03-13,1430
2015,2015-03-14,1089
2015,2015-03-15,670
2015,2015-03-16,1014
2015,2015-03-17,1122
2015,2015-03-18,1088
2015,2015-03-19,1113
2015,2015-03-20,1140
2015,2015-03-21,865
2015,2015-03-22,554
2015,2015-03-23,1139
2015,2015-03-24,1098
2015,2015-03-25,1056
2015,2015-03-26,1208
2015,2015-03-27,1389
2015,2015-03-28,826
2015,2015-03-29,609
2015,2015-03-30,1413
2015,2015-03-31,1451
2015,2015-04-01,1486
2015,2015-04-02,1535
2015,2015-04-03,1475
2015,2015-04-04,827
2015,2015-04-05,458
2015,2015-04-06,493
2015,2015-04-07,987
2015,2015-04-08,889
2015,2015-04-09,1145
2015,2015-04-10,1310
2015,2015-04-11,939
2015,2015-04-12,727
2015,2015-04-13,1160
2015,2015-04-14,1060
2015,2015-04-15,1143
2015,2015-04-16,1093
2015,2015-04-17,1214
2015,2015-04-18,850
2015,2015-04-19,563
2015,2015-04-20,1138
2015,2015-04-21,1168
2015,2015-04-22,1146
2015,2015-04-23,1236
2015,2015-04-24,1364
2015,2015-04-25,954
2015,2015-04-26,745
2015,2015-04-27,1235
2015,2015-04-28,1268
2015,2015-04-29,1297
2015,2015-04-30,1462
2015,2015-05-01,650
2015,2015-05-02,828
2015,2015-05-03,655
2015,2015-05-04,1099
2015,2015-05-05,1095
2015,2015-05-06,1245
2015,2015-05-07,1228
2015,2015-05-08,1410
2015,2015-05-09,916
2015,2015-05-10,842
2015,2015-05-11,1226
2015,2015-05-12,1208
2015,2015-05-13,1175
2015,2015-05-14,1360
2015,2015-05-15,1469
2015,2015-05-16,956
2015,2015-05-17,644
2015,2015-05-18,1086
2015,2015-05-19,1152
2015,2015-05-20,1286
2015,2015-05-21,1046
2015,2015-05-22,1190
2015,2015-05-23,835
2015,2015-05-24,646
2015,2015-05-25,1079
2015,2015-05-26,1259
2015,2015-05-27,953
2015,2015-05-28,1050
2015,2015-05-29,1229
2015,2015-05-30,898
2015,2015-05-31,641
2015,2015-06-01,1160
2015,2015-06-02,1173
2015,2015-06-03,1412
2015,2015-06-04,561
2015,2015-06-05,1007
2015,2015-06-06,862
2015,2015-06-07,772
2015,2015-06-08,1032
2015,2015-06-09,1062
2015,2015-06-10,1040
2015,2015-06-11,1203
2015,2015-06-12,1356
2015,2015-06-13,960
2015,2015-06-14,697
2015,2015-06-15,1312
2015,2015-06-16,1045
2015,2015-06-17,1072
2015,2015-06-18,1125
2015,2015-06-19,1366
2015,2015-06-20,942
2015,2015-06-21,703
2015,2015-06-22,1120
2015,2015-06-23,1333
2015,2015-06-24,1023
2015,2015-06-25,1039
2015,2015-06-26,1238
2015,2015-06-27,842
2015,2015-06-28,734
2015,2015-06-29,1014
2015,2015-06-30,1051
2015,2015-07-01,1093
2015,2015-07-02,1203
2015,2015-07-03,1350
2015,2015-07-04,970
2015,2015-07-05,748
2015,2015-07-06,1046
2015,2015-07-07,1127
2015,2015-07-08,1251
2015,2015-07-09,1108
2015,2015-07-10,1210
2015,2015-07-11,829
2015,2015-07-12,668
2015,2015-07-13,1190
2015,2015-07-14,1069
2015,2015-07-15,1128
2015,2015-07-16,1038
2015,2015-07-17,1125
2015,2015-07-18,938
2015,2015-07-19,872
2015,2015-07-20,1061
2015,2015-07-21,1081
2015,2015-07-22,1026
2015,2015-07-23,995
2015,2015-07-24,1107
2015,2015-07-25,1037
2015,2015-07-26,704
2015,2015-07-27,996
2015,2015-07-28,1090
2015,2015-07-29,1022
2015,2015-07-30,1058
2015,2015-07-31,1239
2015,2015-08-01,983
2015,2015-08-02,722
2015,2015-08-03,1092
2015,2015-08-04,1128
2015,2015-08-05,1064
2015,2015-08-06,1055
2015,2015-08-07,1238
2015,2015-08-08,1036
2015,2015-08-09,730
2015,2015-08-10,1199
2015,2015-08-11,1173
2015,2015-08-12,1130
2015,2015-08-13,1150
2015,2015-08-14,1364
2015,2015-08-15,837
2015,2015-08-16,763
2015,2015-08-17,1161
2015,2015-08-18,1081
2015,2015-08-19,1064
2015,2015-08-20,1163
2015,2015-08-21,1153
2015,2015-08-22,886
2015,2015-08-23,735
2015,2015-08-24,1024
2015,2015-08-25,1239
2015,2015-08-26,1043
2015,2015-08-27,1065
2015,2015-08-28,1312
2015,2015-08-29,933
2015,2015-08-30,719
2015,2015-08-31,1183
2015,2015-09-01,1213
2015,2015-09-02,1019
2015,2015-09-03,1091
2015,2015-09-04,1547
2015,2015-09-05,865
2015,2015-09-06,932
2015,2015-09-07,1483
2015,2015-09-08,1148
2015,2015-09-09,1060
2015,2015-09-10,1155
2015,2015-09-11,1277
2015,2015-09-12,967
2015,2015-09-13,679
2015,2015-09-14,1124
2015,2015-09-15,1253
2015,2015-09-16,1211
2015,2015-09-17,1359
2015,2015-09-18,1364
2015,2015-09-19,1109
2015,2015-09-20,799
2015,2015-09-21,1092
2015,2015-09-22,1218
2015,2015-09-23,1020
2015,2015-09-24,1162
2015,2015-09-25,1524
2015,2015-09-26,1255
2015,2015-09-27,758
2015,2015-09-28,1266
2015,2015-09-29,1190
2015,2015-09-30,1215
2015,2015-10-01,1339
2015,2015-10-02,1450
2015,2015-10-03,1076
2015,2015-10-04,811
2015,2015-10-05,1179
2015,2015-10-06,1098
2015,2015-10-07,1180
2015,2015-10-08,1239
2015,2015-10-09,1540
2015,2015-10-10,1157
2015,2015-10-11,687
2015,2015-10-12,1732
2015,2015-10-13,1318
2015,2015-10-14,1356
2015,2015-10-15,1556
2015,2015-10-16,1685
2015,2015-10-17,1238
2015,2015-10-18,865
2015,2015-10-19,1160
2015,2015-10-20,1292
2015,2015-10-21,1363
2015,2015-10-22,1207
2015,2015-10-23,1365
2015,2015-10-24,928
2015,2015-10-25,777
2015,2015-10-26,1149
2015,2015-10-27,1258
2015,2015-10-28,1289
2015,2015-10-29,1204
2015,2015-10-30,1485
2015,2015-10-31,1138
2015,2015-11-01,883
2015,2015-11-02,1312
2015,2015-11-03,1151
2015,2015-11-04,1120
2015,2015-11-05,1064
2015,2015-11-06,1253
2015,2015-11-07,1344
2015,2015-11-08,796
2015,2015-11-09,1404
2015,2015-11-10,1635
2015,2015-11-11,618
2015,2015-11-12,1154
2015,2015-11-13,1132
2015,2015-11-14,889
2015,2015-11-15,1087
2015,2015-11-16,1414
2015,2015-11-17,1324
2015,2015-11-18,1525
2015,2015-11-19,1283
2015,2015-11-20,1545
2015,2015-11-21,1057
2015,2015-11-22,617
2015,2015-11-23,1348
2015,2015-11-24,1202
2015,2015-11-25,1206
2015,2015-11-26,1186
2015,2015-11-27,1375
2015,2015-11-28,1016
2015,2015-11-29,736
2015,2015-11-30,1351
2015,2015-12-01,1363
2015,2015-12-02,1458
2015,2015-12-03,1278
2015,2015-12-04,1442
2015,2015-12-05,993
2015,2015-12-06,776
2015,2015-12-07,1145
2015,2015-12-08,1126
2015,2015-12-09,1264
2015,2015-12-10,1450
2015,2015-12-11,1727
2015,2015-12-12,1117
2015,2015-12-13,832
2015,2015-12-14,1266
2015,2015-12-15,1357
2015,2015-12-16,1273
2015,2015-12-17,1626
2015,2015-12-18,1821
2015,2015-12-19,1097
2015,2015-12-20,843
2015,2015-12-21,1936
2015,2015-12-22,1609
2015,2015-12-23,1497
2015,2015-12-24,982
2015,2015-12-25,521
2015,2015-12-26,510
2015,2015-12-27,612
2015,2015-12-28,1099
2015,2015-12-29,920
2015,2015-12-30,979
2015,2015-12-31,786
2016,2016-01-01,464
2016,2016-01-02,639
2016,2016-01-03,466
2016,2016-01-04,876
2016,2016-01-05,1125
2016,2016-01-06,498
2016,2016-01-07,1050
2016,2016-01-08,1563
2016,2016-01-09,950
2016,2016-01-10,723
2016,2016-01-11,1428
2016,2016-01-12,1277
2016,2016-01-13,1328
