year,date,count
2013,2013-05-30,25
2013,2013-05-31,41
2013,2013-06-01,33
2013,2013-06-02,33
2013,2013-06-03,43
2013,2013-06-04,41
2013,2013-06-05,39
2013,2013-06-06,50
2013,2013-06-07,64
2013,2013-06-08,55
2013,2013-06-09,32
2013,2013-06-10,54
2013,2013-06-11,57
2013,2013-06-12,74
2013,2013-06-13,70
2013,2013-06-14,82
2013,2013-06-15,77
2013,2013-06-16,38
2013,2013-06-17,84
2013,2013-06-18,71
2013,2013-06-19,65
2013,2013-06-20,92
2013,2013-06-21,83
2013,2013-06-22,72
2013,2013-06-23,38
2013,2013-06-24,65
2013,2013-06-25,47
2013,2013-06-26,45
2013,2013-06-27,59
2013,2013-06-28,62
2013,2013-06-29,62
2013,2013-06-30,30
2013,2013-07-01,62
2013,2013-07-02,86
2013,2013-07-03,82
2013,2013-07-04,77
2013,2013-07-05,70
2013,2013-07-06,53
2013,2013-07-07,61
2013,2013-07-08,84
2013,2013-07-09,82
2013,2013-07-10,85
2013,2013-07-11,56
2013,2013-07-12,40
2013,2013-07-13,29
2013,2013-07-14,36
2013,2013-07-15,48
2013,2013-07-16,71
2013,2013-07-17,58
2013,2013-07-18,88
2013,2013-07-19,65
2013,2013-07-20,49
2013,2013-07-21,62
2013,2013-07-22,82
2013,2013-07-23,69
2013,2013-07-24,67
2013,2013-07-25,72
2013,2013-07-26,85
2013,2013-07-27,40
2013,2013-07-28,37
2013,2013-07-29,64
2013,2013-07-30,66
2013,2013-07-31,79
2013,2013-08-01,75
2013,2013-08-02,71
2013,2013-08-03,49
2013,2013-08-04,52
2013,2013-08-05,75
2013,2013-08-06,75
2013,2013-08-07,66
2013,2013-08-08,58
2013,2013-08-09,75
2013,2013-08-10,46
2013,2013-08-11,35
2013,2013-08-12,73
2013,2013-08-13,65
2013,2013-08-14,58
2013,2013-08-15,31
2013,2013-08-16,66
2013,2013-08-17,57
2013,2013-08-18,49
2013,2013-08-19,75
2013,2013-08-20,59
2013,2013-08-21,49
2013,2013-08-22,68
2013,2013-08-23,66
2013,2013-08-24,66
2013,2013-08-25,40
2013,2013-08-26,76
2013,2013-08-27,57
2013,2013-08-28,53
2013,2013-08-29,70
2013,2013-08-30,91
2013,2013-08-31,42
2013,2013-09-01,23
2013,2013-09-02,44
2013,2013-09-03,66
2013,2013-09-04,70
2013,2013-09-05,70
2013,2013-09-06,97
2013,2013-09-07,65
2013,2013-09-08,48
2013,2013-09-09,75
2013,2013-09-10,65
2013,2013-09-11,38
2013,2013-09-12,56
2013,2013-09-13,64
2013,2013-09-14,33
2013,2013-09-15,30
2013,2013-09-16,51
2013,2013-09-17,31
2013,2013-09-18,50
2013,2013-09-19,43
2013,2013-09-20,51
2013,2013-09-21,36
2013,2013-09-22,20
2013,2013-09-23,42
2013,2013-09-24,51
2013,2013-09-25,55
2013,2013-09-26,44
2013,2013-09-27,49
2013,2013-09-28,39
2013,2013-09-29,14
2013,2013-09-30,52
2013,2013-10-01,35
2013,2013-10-02,31
2013,2013-10-03,44
2013,2013-10-04,51
2013,2013-10-05,20
2013,2013-10-06,21
2013,2013-10-07,43
2013,2013-10-08,36
2013,2013-10-09,44
2013,2013-10-10,39
2013,2013-10-11,73
2013,2013-10-12,26
2013,2013-10-13,26
2013,2013-10-14,42
2013,2013-10-15,50
2013,2013-10-16,42
2013,2013-10-17,40
2013,2013-10-18,38
2013,2013-10-19,25
2013,2013-10-20,24
2013,2013-10-21,60
2013,2013-10-22,64
2013,2013-10-23,53
2013,2013-10-24,39
2013,2013-10-25,42
2013,2013-10-26,45
2013,2013-10-27,25
2013,2013-10-28,49
2013,2013-10-29,37
2013,2013-10-30,41
2013,2013-10-31,55
2013,2013-11-01,7
2013,2013-11-02,26
2013,2013-11-03,12
2013,2013-11-04,31
2013,2013-11-05,28
2013,2013-11-06,36
2013,2013-11-07,25
2013,2013-11-08,44
2013,2013-11-09,21
2013,2013-11-10,16
2013,2013-11-11,11
2013,2013-11-12,29
2013,2013-11-13,32
2013,2013-11-14,25
2013,2013-11-15,24
2013,2013-11-16,17
2013,2013-11-17,10
2013,2013-11-18,38
2013,2013-11-19,29
2013,2013-11-20,31
2013,2013-11-21,32
2013,2013-11-22,35
2013,2013-11-23,22
2013,2013-11-24,8
2013,2013-11-25,36
2013,2013-11-26,24
2013,2013-11-27,31
2013,2013-11-28,24
2013,2013-11-29,34
2013,2013-11-30,14
2013,2013-12-01,7
2013,2013-12-02,40
2013,2013-12-03,29
2013,2013-12-04,22
2013,2013-12-05,25
2013,2013-12-06,11
2013,2013-12-07,3
2013,2013-12-08,5
2013,2013-12-09,21
2013,2013-12-10,20
2013,2013-12-11,21
2013,2013-12-12,23
2013,2013-12-13,25
2013,2013-12-14,10
2013,2013-12-15,8
2013,2013-12-16,29
2013,2013-12-17,27
2013,2013-12-18,23
2013,2013-12-19,23
2013,2013-12-20,29
2013,2013-12-21,26
2013,2013-12-22,13
2013,2013-12-23,36
2013,2013-12-24,22
2013,2013-12-25,5
2013,2013-12-26,4
2013,2013-12-27,20
2013,2013-12-28,12
2013,2013-12-29,9
2013,2013-12-30,25
2013,2013-12-31,15
2014,2014-01-02,20
2014,2014-01-03,21
2014,2014-01-04,16
2014,2014-01-05,7
2014,2014-01-06,12
2014,2014-01-07,23
2014,2014-01-08,24
2014,2014-01-09,24
2014,2014-01-10,17
2014,2014-01-11,15
2014,2014-01-12,3
2014,2014-01-13,21
2014,2014-01-14,19
2014,2014-01-15,9
2014,2014-01-16,13
2014,2014-01-17,18
2014,2014-01-18,12
2014,2014-01-19,4
2014,2014-01-20,14
2014,2014-01-21,7
2014,2014-01-22,5
2014,2014-01-23,5
2014,2014-01-24,12
2014,2014-01-25,5
2014,2014-01-26,3
2014,2014-01-27,2
2014,2014-01-28,5
2014,2014-01-29,1
2014,2014-01-30,10
2014,2014-01-31,12
2014,2014-02-01,8
2014,2014-02-02,5
2014,2014-02-03,17
2014,2014-02-04,13
2014,2014-02-05,20
2014,2014-02-06,25
2014,2014-02-07,28
2014,2014-02-08,11
2014,2014-02-09,6
2014,2014-02-10,26
2014,2014-02-11,20
2014,2014-02-12,19
2014,2014-02-13,26
2014,2014-02-14,18
2014,2014-02-15,19
2014,2014-02-16,4
2014,2014-02-17,23
2014,2014-02-18,19
2014,2014-02-19,15
2014,2014-02-20,29
2014,2014-02-21,24
2014,2014-02-22,21
2014,2014-02-23,13
2014,2014-02-24,16
2014,2014-02-25,19
2014,2014-02-26,26
2014,2014-02-27,24
2014,2014-02-28,22
2014,2014-03-01,18
2014,2014-03-02,4
2014,2014-03-03,16
2014,2014-03-04,24
2014,2014-03-05,18
2014,2014-03-06,16
2014,2014-03-07,20
2014,2014-03-08,28
2014,2014-03-09,11
2014,2014-03-10,37
2014,2014-03-11,38
2014,2014-03-12,34
2014,2014-03-13,37
2014,2014-03-14,42
2014,2014-03-15,13
2014,2014-03-16,3
2014,2014-03-17,22
2014,2014-03-18,27
2014,2014-03-19,21
2014,2014-03-20,32
2014,2014-03-21,53
2014,2014-03-22,35
2014,2014-03-23,15
2014,2014-03-24,19
2014,2014-03-25,22
2014,2014-03-26,32
2014,2014-03-27,29
2014,2014-03-28,34
2014,2014-03-29,34
2014,2014-03-30,34
2014,2014-03-31,49
2014,2014-04-01,42
2014,2014-04-02,50
2014,2014-04-03,46
2014,2014-04-04,68
2014,2014-04-05,25
2014,2014-04-06,23
2014,2014-04-07,44
2014,2014-04-08,57
2014,2014-04-09,32
2014,2014-04-10,33
2014,2014-04-11,47
2014,2014-04-12,33
2014,2014-04-13,17
2014,2014-04-14,32
2014,2014-04-15,35
2014,2014-04-16,35
2014,2014-04-17,39
2014,2014-04-18,48
2014,2014-04-19,33
2014,2014-04-20,10
2014,2014-04-21,26
2014,2014-04-22,46
2014,2014-04-23,42
2014,2014-04-24,61
2014,2014-04-25,64
2014,2014-04-26,29
2014,2014-04-27,30
2014,2014-04-28,48
2014,2014-04-29,63
2014,2014-04-30,78
2014,2014-05-01,47
2014,2014-05-02,27
2014,2014-05-03,11
2014,2014-05-04,27
2014,2014-05-05,49
2014,2014-05-06,58
2014,2014-05-07,44
2014,2014-05-08,41
2014,2014-05-09,75
2014,2014-05-10,47
2014,2014-05-11,27
2014,2014-05-12,42
2014,2014-05-13,47
2014,2014-05-14,39
2014,2014-05-15,34
2014,2014-05-16,30
2014,2014-05-17,20
2014,2014-05-18,24
2014,2014-05-19,75
2014,2014-05-20,76
2014,2014-05-21,82
2014,2014-05-22,83
2014,2014-05-23,73
2014,2014-05-24,59
2014,2014-05-25,44
2014,2014-05-26,90
2014,2014-05-27,73
2014,2014-05-28,46
2014,2014-05-29,34
2014,2014-05-30,54
2014,2014-05-31,58
2014,2014-06-01,29
2014,2014-06-02,43
2014,2014-06-03,36
2014,2014-06-04,43
2014,2014-06-05,73
2014,2014-06-06,68
2014,2014-06-07,62
2014,2014-06-08,69
2014,2014-06-09,74
2014,2014-06-10,92
2014,2014-06-11,93
2014,2014-06-12,71
2014,2014-06-13,53
2014,2014-06-14,36
2014,2014-06-15,20
2014,2014-06-16,72
2014,2014-06-17,82
2014,2014-06-18,95
2014,2014-06-19,26
2014,2014-06-20,34
2014,2014-06-21,33
2014,2014-06-22,32
2014,2014-06-23,62
2014,2014-06-24,84
2014,2014-06-25,65
2014,2014-06-26,67
2014,2014-06-27,89
2014,2014-06-28,53
2014,2014-06-29,27
2014,2014-06-30,51
2014,2014-07-01,62
2014,2014-07-02,69
2014,2014-07-03,78
2014,2014-07-04,71
2014,2014-07-05,59
2014,2014-07-06,52
2014,2014-07-07,88
2014,2014-07-08,71
2014,2014-07-09,59
2014,2014-07-10,48
2014,2014-07-11,62
2014,2014-07-12,36
2014,2014-07-13,42
2014,2014-07-14,82
2014,2014-07-15,92
2014,2014-07-16,66
2014,2014-07-17,69
2014,2014-07-18,70
2014,2014-07-19,67
2014,2014-07-20,35
2014,2014-07-21,71
2014,2014-07-22,75
2014,2014-07-23,60
2014,2014-07-24,51
2014,2014-07-25,58
2014,2014-07-26,53
2014,2014-07-27,35
2014,2014-07-28,74
2014,2014-07-29,67
2014,2014-07-30,67
2014,2014-07-31,62
2014,2014-08-01,73
2014,2014-08-02,51
2014,2014-08-03,39
2014,2014-08-04,76
2014,2014-08-05,70
2014,2014-08-06,68
2014,2014-08-07,70
2014,2014-08-08,70
2014,2014-08-09,52
2014,2014-08-10,48
2014,2014-08-11,62
2014,2014-08-12,71
2014,2014-08-13,65
2014,2014-08-14,64
2014,2014-08-15,33
2014,2014-08-16,33
2014,2014-08-17,33
2014,2014-08-18,52
2014,2014-08-19,45
2014,2014-08-20,70
2014,2014-08-21,44
2014,2014-08-22,63
2014,2014-08-23,42
2014,2014-08-24,19
2014,2014-08-25,60
2014,2014-08-26,42
2014,2014-08-27,52
2014,2014-08-28,82
2014,2014-08-29,71
2014,2014-08-30,47
2014,2014-08-31,43
2014,2014-09-01,49
2014,2014-09-02,46
2014,2014-09-03,62
2014,2014-09-04,89
2014,2014-09-05,86
2014,2014-09-06,57
2014,2014-09-07,51
2014,2014-09-08,58
2014,2014-09-09,66
2014,2014-09-10,59
2014,2014-09-11,34
2014,2014-09-12,63
2014,2014-09-13,43
2014,2014-09-14,46
2014,2014-09-15,63
2014,2014-09-16,64
2014,2014-09-17,78
2014,2014-09-18,70
2014,2014-09-19,65
2014,2014-09-20,51
2014,2014-09-21,29
2014,2014-09-22,41
2014,2014-09-23,29
2014,2014-09-24,50
2014,2014-09-25,52
2014,2014-09-26,47
2014,2014-09-27,30
2014,2014-09-28,32
2014,2014-09-29,61
2014,2014-09-30,50
2014,2014-10-01,50
2014,2014-10-02,58
2014,2014-10-03,55
2014,2014-10-04,47
2014,2014-10-05,20
2014,2014-10-06,42
2014,2014-10-07,51
2014,2014-10-08,47
2014,2014-10-09,60
2014,2014-10-10,77
2014,2014-10-11,51
2014,2014-10-12,15
2014,2014-10-13,58
2014,2014-10-14,70
2014,2014-10-15,50
2014,2014-10-16,48
2014,2014-10-17,39
2014,2014-10-18,20
2014,2014-10-19,41
2014,2014-10-20,44
2014,2014-10-21,43
2014,2014-10-22,27
2014,2014-10-23,30
2014,2014-10-24,32
2014,2014-10-25,24
2014,2014-10-26,13
2014,2014-10-27,31
2014,2014-10-28,46
2014,2014-10-29,34
2014,2014-10-30,43
2014,2014-10-31,41
2014,2014-11-01,12
2014,2014-11-02,20
2014,2014-11-03,36
2014,2014-11-04,62
2014,2014-11-05,44
2014,2014-11-06,41
2014,2014-11-07,49
2014,2014-11-08,19
2014,2014-11-09,13
2014,2014-11-10,35
2014,2014-11-11,21
2014,2014-11-12,47
2014,2014-11-13,42
2014,2014-11-14,44
2014,2014-11-15,21
2014,2014-11-16,7
2014,2014-11-17,22
2014,2014-11-18,45
2014,2014-11-19,24
2014,2014-11-20,34
2014,2014-11-21,33
2014,2014-11-22,10
2014,2014-11-23,9
2014,2014-11-24,21
2014,2014-11-25,24
2014,2014-11-26,21
2014,2014-11-27,20
2014,2014-11-28,25
2014,2014-11-29,14
2014,2014-11-30,5
2014,2014-12-01,15
2014,2014-12-02,20
2014,2014-12-03,19
2014,2014-12-04,20
2014,2014-12-05,15
2014,2014-12-06,11
2014,2014-12-07,13
2014,2014-12-08,19
2014,2014-12-09,20
2014,2014-12-10,31
2014,2014-12-11,29
2014,2014-12-12,39
2014,2014-12-13,15
2014,2014-12-14,16
2014,2014-12-15,34
2014,2014-12-16,35
2014,2014-12-17,26
2014,2014-12-18,28
2014,2014-12-19,35
2014,2014-12-20,18
2014,2014-12-21,11
2014,2014-12-22,30
2014,2014-12-23,31
2014,2014-12-24,18
2014,2014-12-25,2
2014,2014-12-26,7
2014,2014-12-27,10
2014,2014-12-28,2
2014,2014-12-29,9
2014,2014-12-30,5
2014,2014-12-31,5
2015,2015-01-01,3
2015,2015-01-02,6
2015,2015-01-03,9
2015,2015-01-04,4
2015,2015-01-05,17
2015,2015-01-07,8
2015,2015-01-08,8
2015,2015-01-09,18
2015,2015-01-10,10
2015,2015-01-11,4
2015,2015-01-12,14
2015,2015-01-13,22
2015,2015-01-14,15
2015,2015-01-15,22
2015,2015-01-16,20
2015,2015-01-17,11
2015,2015-01-18,1
2015,2015-01-19,15
2015,2015-01-20,20
2015,2015-01-21,15
2015,2015-01-22,11
2015,2015-01-23,26
2015,2015-01-24,12
2015,2015-01-25,2
2015,2015-01-26,17
2015,2015-01-27,9
2015,2015-01-28,17
2015,2015-01-29,18
2015,2015-01-30,16
2015,2015-01-31,7
2015,2015-02-01,7
2015,2015-02-02,17
2015,2015-02-03,12
2015,2015-02-04,5
2015,2015-02-05,17
2015,2015-02-06,13
2015,2015-02-07,12
2015,2015-02-08,2
2015,2015-02-09,9
2015,2015-02-10,15
2015,2015-02-11,19
2015,2015-02-12,19
2015,2015-02-13,26
2015,2015-02-14,14
2015,2015-02-15,12
2015,2015-02-16,10
2015,2015-02-17,24
2015,2015-02-18,13
2015,2015-02-19,12
2015,2015-02-20,17
2015,2015-02-21,16
2015,2015-02-22,9
2015,2015-02-23,27
2015,2015-02-24,21
2015,2015-02-25,13
2015,2015-02-26,20
2015,2015-02-27,31
2015,2015-02-28,19
2015,2015-03-01,8
2015,2015-03-02,22
2015,2015-03-03,14
2015,2015-03-04,15
2015,2015-03-05,25
2015,2015-03-06,22
2015,2015-03-07,20
2015,2015-03-08,15
2015,2015-03-09,26
2015,2015-03-10,29
2015,2015-03-11,19
2015,2015-03-12,19
2015,2015-03-13,23
2015,2015-03-14,21
2015,2015-03-15,11
2015,2015-03-16,26
2015,2015-03-17,28
2015,2015-03-18,31
2015,2015-03-19,33
2015,2015-03-20,37
2015,2015-03-21,27
2015,2015-03-22,9
2015,2015-03-23,31
2015,2015-03-24,34
2015,2015-03-25,31
2015,2015-03-26,31
2015,2015-03-27,40
2015,2015-03-28,17
2015,2015-03-29,14
2015,2015-03-30,25
2015,2015-03-31,20
2015,2015-04-01,15
2015,2015-04-02,30
2015,2015-04-03,22
2015,2015-04-04,21
2015,2015-04-05,9
2015,2015-04-06,10
2015,2015-04-07,21
2015,2015-04-08,23
2015,2015-04-09,39
2015,2015-04-10,49
2015,2015-04-11,54
2015,2015-04-12,28
2015,2015-04-13,31
2015,2015-04-14,30
2015,2015-04-15,30
2015,2015-04-16,50
2015,2015-04-17,40
2015,2015-04-18,7
2015,2015-04-19,20
2015,2015-04-20,39
2015,2015-04-21,42
2015,2015-04-22,62
2015,2015-04-23,54
2015,2015-04-24,83
2015,2015-04-25,50
2015,2015-04-26,35
2015,2015-04-27,73
2015,2015-04-28,45
2015,2015-04-29,52
2015,2015-04-30,68
2015,2015-05-01,15
2015,2015-05-02,32
2015,2015-05-03,34
2015,2015-05-04,52
2015,2015-05-05,60
2015,2015-05-06,50
2015,2015-05-07,53
2015,2015-05-08,73
2015,2015-05-09,57
2015,2015-05-10,19
2015,2015-05-11,55
2015,2015-05-12,84
2015,2015-05-13,58
2015,2015-05-14,52
2015,2015-05-15,66
2015,2015-05-16,49
2015,2015-05-17,22
2015,2015-05-18,54
2015,2015-05-19,78
2015,2015-05-20,41
2015,2015-05-21,52
2015,2015-05-22,77
2015,2015-05-23,36
2015,2015-05-24,33
2015,2015-05-25,56
2015,2015-05-26,66
2015,2015-05-27,30
2015,2015-05-28,58
2015,2015-05-29,69
2015,2015-05-30,55
2015,2015-05-31,38
2015,2015-06-01,67
2015,2015-06-02,66
2015,2015-06-03,101
2015,2015-06-04,45
2015,2015-06-05,69
2015,2015-06-06,53
2015,2015-06-07,53
2015,2015-06-08,62
2015,2015-06-09,45
2015,2015-06-10,54
2015,2015-06-11,84
2015,2015-06-12,76
2015,2015-06-13,57
2015,2015-06-14,47
2015,2015-06-15,49
2015,2015-06-16,66
2015,2015-06-17,78
2015,2015-06-18,54
2015,2015-06-19,53
2015,2015-06-20,43
2015,2015-06-21,16
2015,2015-06-22,61
2015,2015-06-23,38
2015,2015-06-24,57
2015,2015-06-25,67
2015,2015-06-26,78
2015,2015-06-27,53
2015,2015-06-28,28
2015,2015-06-29,57
2015,2015-06-30,77
2015,2015-07-01,88
2015,2015-07-02,91
2015,2015-07-03,88
2015,2015-07-04,57
2015,2015-07-05,33
2015,2015-07-06,59
2015,2015-07-07,94
2015,2015-07-08,75
2015,2015-07-09,46
2015,2015-07-10,52
2015,2015-07-11,43
2015,2015-07-12,37
2015,2015-07-13,30
2015,2015-07-14,55
2015,2015-07-15,69
2015,2015-07-16,69
2015,2015-07-17,67
2015,2015-07-18,47
2015,2015-07-19,45
2015,2015-07-20,57
2015,2015-07-21,55
2015,2015-07-22,73
2015,2015-07-23,60
2015,2015-07-24,74
2015,2015-07-25,45
2015,2015-07-26,31
2015,2015-07-27,50
2015,2015-07-28,65
2015,2015-07-29,60
2015,2015-07-30,68
2015,2015-07-31,58
2015,2015-08-01,66
2015,2015-08-02,47
2015,2015-08-03,65
2015,2015-08-04,74
2015,2015-08-05,68
2015,2015-08-06,72
2015,2015-08-07,63
2015,2015-08-08,47
2015,2015-08-09,42
2015,2015-08-10,68
2015,2015-08-11,76
2015,2015-08-12,67
2015,2015-08-13,81
2015,2015-08-14,90
2015,2015-08-15,38
2015,2015-08-16,38
2015,2015-08-17,53
2015,2015-08-18,77
2015,2015-08-19,78
2015,2015-08-20,76
2015,2015-08-21,61
2015,2015-08-22,50
2015,2015-08-23,57
2015,2015-08-24,69
2015,2015-08-25,58
2015,2015-08-26,78
2015,2015-08-27,80
2015,2015-08-28,64
2015,2015-08-29,50
2015,2015-08-30,43
2015,2015-08-31,70
2015,2015-09-01,80
2015,2015-09-02,59
2015,2015-09-03,58
2015,2015-09-04,49
2015,2015-09-05,41
2015,2015-09-06,23
2015,2015-09-07,39
2015,2015-09-08,47
2015,2015-09-09,54
2015,2015-09-10,57
2015,2015-09-11,70
2015,2015-09-12,46
2015,2015-09-13,36
2015,2015-09-14,41
2015,2015-09-15,61
2015,2015-09-16,68
2015,2015-09-17,103
2015,2015-09-18,77
2015,2015-09-19,35
2015,2015-09-20,22
2015,2015-09-21,48
2015,2015-09-22,67
2015,2015-09-23,51
2015,2015-09-24,53
2015,2015-09-25,54
2015,2015-09-26,40
2015,2015-09-27,26
2015,2015-09-28,59
2015,2015-09-29,56
2015,2015-09-30,60
2015,2015-10-01,69
2015,2015-10-02,60
2015,2015-10-03,47
2015,2015-10-04,36
2015,2015-10-05,50
2015,2015-10-06,58
2015,2015-10-07,56
2015,2015-10-08,47
2015,2015-10-09,46
2015,2015-10-10,27
2015,2015-10-11,20
2015,2015-10-12,28
2015,2015-10-13,25
2015,2015-10-14,28
2015,2015-10-15,44
2015,2015-10-16,42
2015,2015-10-17,22
2015,2015-10-18,11
2015,2015-10-19,42
2015,2015-10-20,26
2015,2015-10-21,33
2015,2015-10-22,37
2015,2015-10-23,43
2015,2015-10-24,30
2015,2015-10-25,24
2015,2015-10-26,43
2015,2015-10-27,33
2015,2015-10-28,47
2015,2015-10-29,35
2015,2015-10-30,39
2015,2015-10-31,39
2015,2015-11-01,15
2015,2015-11-02,46
2015,2015-11-03,46
2015,2015-11-04,36
2015,2015-11-05,39
2015,2015-11-06,24
2015,2015-11-07,19
2015,2015-11-08,18
2015,2015-11-09,24
2015,2015-11-10,42
2015,2015-11-11,7
2015,2015-11-12,29
2015,2015-11-13,39
2015,2015-11-14,15
2015,2015-11-15,9
2015,2015-11-16,39
2015,2015-11-17,29
2015,2015-11-18,28
2015,2015-11-19,36
2015,2015-11-20,35
2015,2015-11-21,20
2015,2015-11-22,11
2015,2015-11-23,34
2015,2015-11-24,27
2015,2015-11-25,22
2015,2015-11-26,24
2015,2015-11-27,22
2015,2015-11-28,17
2015,2015-11-29,3
2015,2015-11-30,36
2015,2015-12-01,22
2015,2015-12-02,28
2015,2015-12-03,27
2015,2015-12-04,37
2015,2015-12-05,28
2015,2015-12-06,13
2015,2015-12-07,35
2015,2015-12-08,35
2015,2015-12-09,29
2015,2015-12-10,39
2015,2015-12-11,43
2015,2015-12-12,18
2015,2015-12-13,4
2015,2015-12-14,20
2015,2015-12-15,28
2015,2015-12-16,25
2015,2015-12-17,35
2015,2015-12-18,29
2015,2015-12-19,26
2015,2015-12-20,19
2015,2015-12-21,36
2015,2015-12-22,30
2015,2015-12-23,29
2015,2015-12-24,22
2015,2015-12-25,4
2015,2015-12-26,3
2015,2015-12-27,16
2015,2015-12-28,19
2015,2015-12-29,17
2015,2015-12-30,22
2015,2015-12-31,11
2016,2016-01-02,1
2016,2016-01-03,5
2016,2016-01-04,6
2016,2016-01-05,9
2016,2016-01-06,3
2016,2016-01-07,5
2016,2016-01-08,9
2016,2016-01-09,7
2016,2016-01-10,4
2016,2016-01-11,5
2016,2016-01-12,18
2016,2016-01-13,15
2016,2016-01-14,8
2016,2016-01-15,9
2016,2016-01-16,6
2016,2016-01-17,2
2016,2016-01-18,2
2016,2016-01-19,6
2016,2016-01-20,6
2016,2016-01-21,8
2016,2016-01-22,15
2016,2016-01-23,6
2016,2016-01-24,3
2016,2016-01-25,9
2016,2016-01-26,12
2016,2016-01-27,12
2016,2016-01-28,20
2016,2016-01-29,24
2016,2016-01-30,21
2016,2016-01-31,6
2016,2016-02-01,13
2016,2016-02-02,14
2016,2016-02-03,18
2016,2016-02-04,15
2016,2016-02-05,21
2016,2016-02-06,14
2016,2016-02-07,8
2016,2016-02-08,18
2016,2016-02-09,21
2016,2016-02-10,23
2016,2016-02-11,7
2016,2016-02-12,24
2016,2016-02-13,7
2016,2016-02-14,13
2016,2016-02-15,25
2016,2016-02-16,23
2016,2016-02-17,14
2016,2016-02-18,20
2016,2016-02-19,16
2016,2016-02-20,11
2016,2016-02-21,6
2016,2016-02-22,22
2016,2016-02-23,20
2016,2016-02-24,18
2016,2016-02-25,18
2016,2016-02-26,17
2016,2016-02-27,20
2016,2016-02-28,5
2016,2016-02-29,14
2016,2016-03-01,13
2016,2016-03-02,11
2016,2016-03-03,21
2016,2016-03-04,15
2016,2016-03-05,16
2016,2016-03-06,3
2016,2016-03-07,23
2016,2016-03-08,15
2016,2016-03-09,23
2016,2016-03-10,25
2016,2016-03-11,29
2016,2016-03-12,21
2016,2016-03-13,11
2016,2016-03-14,13
2016,2016-03-15,15
2016,2016-03-16,26
2016,2016-03-17,29
2016,2016-03-18,24
2016,2016-03-19,19
2016,2016-03-20,4
2016,2016-03-21,14
2016,2016-03-22,21
2016,2016-03-23,34
2016,2016-03-24,31
2016,2016-03-25,27
2016,2016-03-26,15
2016,2016-03-27,11
2016,2016-03-28,17
2016,2016-03-29,23
2016,2016-03-30,32
2016,2016-03-31,26
2016,2016-04-01,29
2016,2016-04-02,39
2016,2016-04-03,35
2016,2016-04-04,47
2016,2016-04-05,62
2016,2016-04-06,53
2016,2016-04-07,40
2016,2016-04-08,41
2016,2016-04-09,18
2016,2016-04-10,11
2016,2016-04-11,45
2016,2016-04-12,33
2016,2016-04-13,38
2016,2016-04-14,38
2016,2016-04-15,39
2016,2016-04-16,42
2016,2016-04-17,34
2016,2016-04-18,48
2016,2016-04-19,38
2016,2016-04-20,36
2016,2016-04-21,46
2016,2016-04-22,50
2016,2016-04-23,43
2016,2016-04-24,10
2016,2016-04-25,37
2016,2016-04-26,44
2016,2016-04-27,33
2016,2016-04-28,45
2016,2016-04-29,66
2016,2016-04-30,36
2016,2016-05-01,17
2016,2016-05-02,41
2016,2016-05-03,29
2016,2016-05-04,41
2016,2016-05-05,75
2016,2016-05-06,78
2016,2016-05-07,54
2016,2016-05-08,36
2016,2016-05-09,67
2016,2016-05-10,95
2016,2016-05-11,68
2016,2016-05-12,67
2016,2016-05-13,69
2016,2016-05-14,37
2016,2016-05-15,28
2016,2016-05-16,58
2016,2016-05-17,46
2016,2016-05-18,43
2016,2016-05-19,66
2016,2016-05-20,85
2016,2016-05-21,61
2016,2016-05-22,41
2016,2016-05-23,82
2016,2016-05-24,97
2016,2016-05-25,80
2016,2016-05-26,49
2016,2016-05-27,63
2016,2016-05-28,49
2016,2016-05-29,40
2016,2016-05-30,83
2016,2016-05-31,69
2016,2016-06-01,86
2016,2016-06-02,78
2016,2016-06-03,75
2016,2016-06-04,79
2016,2016-06-05,59
2016,2016-06-06,79
2016,2016-06-07,83
2016,2016-06-08,91
2016,2016-06-09,84
2016,2016-06-10,79
2016,2016-06-11,70
2016,2016-06-12,43
2016,2016-06-13,59
2016,2016-06-14,66
2016,2016-06-15,66
2016,2016-06-16,100
2016,2016-06-17,58
2016,2016-06-18,55
2016,2016-06-19,52
2016,2016-06-20,49
2016,2016-06-21,72
2016,2016-06-22,83
2016,2016-06-23,95
2016,2016-06-24,84
2016,2016-06-25,48
2016,2016-06-26,39
2016,2016-06-27,64
2016,2016-06-28,80
2016,2016-06-29,74
2016,2016-06-30,60
2016,2016-07-01,79
2016,2016-07-02,56
2016,2016-07-03,41
2016,2016-07-04,81
2016,2016-07-05,97
2016,2016-07-06,43
2016,2016-07-07,63
2016,2016-07-08,69
2016,2016-07-09,45
2016,2016-07-10,56
2016,2016-07-11,72
2016,2016-07-12,83
2016,2016-07-13,66
2016,2016-07-14,47
2016,2016-07-15,55
2016,2016-07-16,36
2016,2016-07-17,38
2016,2016-07-18,50
2016,2016-07-19,70
2016,2016-07-20,71
2016,2016-07-21,89
2016,2016-07-22,72
2016,2016-07-23,62
2016,2016-07-24,49
2016,2016-07-25,69
2016,2016-07-26,72
2016,2016-07-27,66
2016,2016-07-28,54
2016,2016-07-29,74
2016,2016-07-30,68
2016,2016-07-31,35
2016,2016-08-01,50
2016,2016-08-02,66
2016,2016-08-03,69
2016,2016-08-04,78
2016,2016-08-05,57
2016,2016-08-06,43
2016,2016-08-07,59
2016,2016-08-08,85
2016,2016-08-09,60
2016,2016-08-10,40
